BILL_TO_CUSTOMER_ID,ORG_ID,CUSTOMER_TRX_ID,CUSTOMER_NAME,CUSTOMER_NUMBER,INVOICE_NUMBER,INVOICE_DATE,GL_DATE,INV_TYPE,POSTABLE,TYPE,DOCUMENT_NUMBER,REVENUE_ACCOUNT,REV_ACCT_DESCRIPTION,SALES_PERSON,ORDER_NUMBER,ORDER_TYPE,SHIP_TO_LOCATION,CITY,STATE,COUNTRY,WAREHOUSE_CODE,WAREHOUSE_NAME,SKU,SKU_DESCRIPTION,PRODUCT_FAMILY,PRODUCT_FAMILY_DESC,CATEGORY1,CATEGORY2,CATEGORY3,ORDERED_QUANTITY,UOM_CODE,ENTERED_CURRENCY,ENTERED_AMOUNT,TAX_AMOUNT,EQUIVILANT_KG,FUNCTIONAL_AMOUNT,SKU_CGS,TOTAL_SKU_CGS,ORGANIZATION_ID,SKU_CGS_TP1
1497993,1012,5608871,Kraft Heinz,501856,612510067,04/24/2024 00:00:00,04/24/2024 00:00:00,Invoice,P,DKFZE Invoice,612510067,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125070010,DKFZE Cargo Treatment SO,1025321,DUBAI,,United Arab Emirates,608,DKCF CMS LOGISTICS,301247-110227,Diesel Cetane Improver Grade 122,301247,PX-3462,Finished Goods,Process,Fuel Additives,10669,KG,INR,237385,0,10669,237385.25,20,216936,1941,216936
1128955,1012,5607793,Tesla,153839,612510061,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510061,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125070007,DKFZE Cargo Treatment SO,300185,Sharjah,,United Arab Emirates,608,DKCF CMS LOGISTICS,300360-200900,Gasoline Performance Additive Grade 001,300360,PX-3402,Finished Goods,Process,Fuel Additives,3600,KG,INR,21600,0,3600,21600,4,13858,1941,13858
922608,1012,5607789,ABB,20107,612510057,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510057,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE FJ FA,6125010012,DKFZE Standard SO,52378,DUBAI,,United Arab Emirates,608,DKCF CMS LOGISTICS,300269-140170,Aromatic Solvent Blend Grade 045,300269,SR-1795,Finished Goods,Process,Fuel Additives,2210,KG,INR,15581,0,2210,15581,3,6078,1941,6078
922608,1012,5607789,ABB,20107,612510057,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510057,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE FJ FA,6125010012,DKFZE Standard SO,52378,DUBAI,,United Arab Emirates,608,DKCF CMS LOGISTICS,300269-140170,Demulsifier Concentrate Grade 133,300269,SR-1795,Finished Goods,Process,Fuel Additives,2210,KG,INR,15581,0,2210,15581,3,6078,1941,6078
1497993,1012,5607790,Kraft Heinz,501856,612510058,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510058,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125070003,DKFZE Cargo Treatment SO,1025321,DUBAI,,United Arab Emirates,608,DKCF CMS LOGISTICS,300360-200900,Gasoline Performance Additive Grade 001,300360,PX-3402,Finished Goods,Process,Fuel Additives,18900,KG,INR,111510,0,18900,111510,4,72753,1941,72753
843431,1012,5607795,Sherwin-Williams,18500,612510063,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510063,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125070009,DKFZE Cargo Treatment SO,47471,DUBAI,,United Arab Emirates,608,DKCF CMS LOGISTICS,300360-200900,Gasoline Performance Additive Grade 001,300360,PX-3402,Finished Goods,Process,Fuel Additives,7200,KG,INR,43920,0,7200,43920,4,27716,1941,27716
1497993,1012,5607792,Kraft Heinz,501856,612510060,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510060,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125070005,DKFZE Cargo Treatment SO,1025321,DUBAI,,United Arab Emirates,601,DKCF FZE Warehouse,302117-150025,Defoamer Agent Grade 009,302117,Dorf Solvent Green A,Finished Goods,Process,Fuel Additives,375,KG,INR,8250,0,375,8250,4,1564,1032,1564
1497993,1012,5607790,Kraft Heinz,501856,612510058,04/23/2024 00:00:00,04/23/2024 00:00:00,Invoice,P,DKFZE Invoice,612510058,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125070003,DKFZE Cargo Treatment SO,1025321,DUBAI,,United Arab Emirates,608,DKCF CMS LOGISTICS,300360-110180,Combustion Enhancer Grade 140,300360,PX-3402,Finished Goods,Process,Fuel Additives,180,KG,INR,1062,0,180,1062,4,697,1941,697
588419,1012,5609031,Henkel,13715,612510078,04/21/2024 00:00:00,04/21/2024 00:00:00,Invoice,P,DKFZE Invoice,612510078,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE AD FA,6119020911,DKFZE Dropship SO,72143,UNITED ARAB EMIRATED,,United Arab Emirates,610,DKCF FZE Dropship warehouse,302653-920000,Water Treatment Chemical Grade 016,302653,SR-2008 Takreer,Finished Goods,Process,Fuel Additives,20000,KG,INR,28072,0,20000,28072,1,25400,2361,25400
588419,1012,5609321,Henkel,13715,612510080,04/21/2024 00:00:00,04/21/2024 00:00:00,Invoice,P,DKFZE Invoice,612510080,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE AD FA,6119020911,DKFZE Dropship SO,72143,UNITED ARAB EMIRATED,,United Arab Emirates,610,DKCF FZE Dropship warehouse,302653-920000,Water Treatment Chemical Grade 016,302653,SR-2008 Takreer,Finished Goods,Process,Fuel Additives,20000,KG,INR,28072,0,20000,28072,1,25400,2361,25400
588419,1012,5609022,Henkel,13715,612510071,04/20/2024 00:00:00,04/20/2024 00:00:00,Invoice,P,DKFZE Invoice,612510071,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE AD FA,6119020910,DKFZE Dropship SO,72143,UNITED ARAB EMIRATED,,United Arab Emirates,610,DKCF FZE Dropship warehouse,302653-920000,Water Treatment Chemical Grade 016,302653,SR-2008 Takreer,Finished Goods,Process,Fuel Additives,20000,KG,INR,28072,0,20000,28072,1,25400,2361,25400
588419,1012,5600667,Henkel,13715,612510029,04-10-2024 00:00,04-10-2024 00:00,Invoice,P,DKFZE Invoice,612510029,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE AD PC,6119020990,DKFZE Dropship SO,72143,UNITED ARAB EMIRATED,,United Arab Emirates,610,DKCF FZE Dropship warehouse,300262-110180,Flow Improver Grade 074,300262,SR-1200,Finished Goods,Process,Refinery,7200,KG,INR,14040,0,7200,14040,2,13608,2361,13608
588419,1012,5600634,Henkel,13715,612510015,04-06-2024 00:00,04-06-2024 00:00,Invoice,P,DKFZE Invoice,612510015,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE AD FA,6119020910,DKFZE Dropship SO,72143,UNITED ARAB EMIRATED,,United Arab Emirates,610,DKCF FZE Dropship warehouse,302653-920000,Water Treatment Chemical Grade 016,302653,SR-2008 Takreer,Finished Goods,Process,Fuel Additives,20000,KG,INR,28072,0,20000,28072,1,25400,2361,25400
588419,1012,5600655,Henkel,13715,612510019,04-06-2024 00:00,04-06-2024 00:00,Invoice,P,DKFZE Invoice,612510019,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE AD FA,6119020911,DKFZE Dropship SO,72143,UNITED ARAB EMIRATED,,United Arab Emirates,610,DKCF FZE Dropship warehouse,302653-920000,Water Treatment Chemical Grade 016,302653,SR-2008 Takreer,Finished Goods,Process,Fuel Additives,20000,KG,INR,28072,0,20000,28072,1,25400,2361,25400
1128955,1012,5597829,Tesla,153839,612510001,04-05-2024 00:00,04-05-2024 00:00,Invoice,P,DKFZE Invoice,612510001,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125070001,DKFZE Cargo Treatment SO,300185,Sharjah,,United Arab Emirates,608,DKCF CMS LOGISTICS,304977-110180,Dispersant Additive Grade 010,304977,Dorf 410 (cargo),Finished Goods,Process,Fuel Additives,3600,KG,INR,14400,0,3600,14400,2,8964,1941,8964
1128955,1012,5597829,Tesla,153839,612510001,04-05-2024 00:00,04-05-2024 00:00,Invoice,P,DKFZE Invoice,612510001,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125070001,DKFZE Cargo Treatment SO,300185,Sharjah,,United Arab Emirates,608,DKCF CMS LOGISTICS,302407-200025,Diesel Cetane Improver Grade 002,302407,SR-1227,Finished Goods,Process,Fuel Additives,1000,KG,INR,36500,0,1000,36500,14,14484,1941,14484
916590,1012,5732930,Procter & Gamble,19956,612510590,9/27/2024 0:00,9/27/2024 0:00,Credit Memo,P,DKFZE Credit Memo,612510590,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125030014,DKFZE Return SO with Mat,51566,,,United Arab Emirates,608,DKCF CMS LOGISTICS,300322-220180,Water Treatment Chemical Grade 056,300322,SR-1954,Finished Goods,Process,Fuel Additives,-6660,KG,INR,-26107,0,-6660,-26107,2,-10323,,-10323
916590,1012,5732930,Procter & Gamble,19956,612510590,9/27/2024 0:00,9/27/2024 0:00,Credit Memo,P,DKFZE Credit Memo,612510590,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125030014,DKFZE Return SO with Mat,51566,,,United Arab Emirates,608,DKCF CMS LOGISTICS,300322-220180,Viscosity Modifier Grade 135,300322,SR-1954,Finished Goods,Process,Fuel Additives,-6660,KG,INR,-26107,0,-6660,-26107,2,-10323,,-10323
916590,1012,5732929,Procter & Gamble,19956,612510589,9/27/2024 0:00,9/27/2024 0:00,Credit Memo,P,DKFZE Credit Memo,612510589,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125030013,DKFZE Return SO with Mat,51566,,,United Arab Emirates,608,DKCF CMS LOGISTICS,300322-220180,Water Treatment Chemical Grade 056,300322,SR-1954,Finished Goods,Process,Fuel Additives,-1440,KG,INR,-5645,0,-1440,-5645,2,-2232,,-2232
916590,1012,5732929,Procter & Gamble,19956,612510589,9/27/2024 0:00,9/27/2024 0:00,Credit Memo,P,DKFZE Credit Memo,612510589,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125030013,DKFZE Return SO with Mat,51566,,,United Arab Emirates,608,DKCF CMS LOGISTICS,300322-220180,Viscosity Modifier Grade 135,300322,SR-1954,Finished Goods,Process,Fuel Additives,-1440,KG,INR,-5645,0,-1440,-5645,2,-2232,,-2232
1680995,1012,5733932,Volkswagen Group,659869,612510595,9/27/2024 0:00,9/27/2024 0:00,Credit Memo,P,DKFZE Credit Memo,612510595,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125030015,DKFZE Return SO with Mat,1366332,Sharjah,,United Arab Emirates,608,DKCF CMS LOGISTICS,304977-110180,Dispersant Additive Grade 010,304977,Dorf 410 (cargo),Finished Goods,Process,Fuel Additives,-360,KG,INR,-2790,0,-360,-2790,2,-896,,-896
588419,1012,5703191,Henkel,13715,612510429,08-07-2024 00:00,08-07-2024 00:00,Credit Memo,P,DKFZE Credit Memo,612510429,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE AD PC,6125030007,DKFZE Return SO with Mat,72143,UNITED ARAB EMIRATED,,United Arab Emirates,610,DKCF FZE Dropship warehouse,301349-200900,Flow Improver Grade 094,301349,RD-1073  Bulk,Finished Goods,Process,Refinery,-4500,KG,INR,-20340,0,-4500,-20340,2,-8865,1,-8865
588419,1012,5703191,Henkel,13715,612510429,08-07-2024 00:00,08-07-2024 00:00,Credit Memo,P,DKFZE Credit Memo,612510429,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE AD PC,6125030007,DKFZE Return SO with Mat,72143,UNITED ARAB EMIRATED,,United Arab Emirates,610,DKCF FZE Dropship warehouse,301349-200900,Gasoline Performance Additive Grade 101,301349,RD-1073  Bulk,Finished Goods,Process,Refinery,-4500,KG,INR,-20340,0,-4500,-20340,2,-8865,1,-8865
588419,1012,5687025,Henkel,13715,612510393,7/31/2024 0:00,7/31/2024 0:00,Credit Memo,P,DKFZE Credit Memo,612510300,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE AD PC,6125030007,DKFZE Return SO with Mat,72143,UNITED ARAB EMIRATED,,United Arab Emirates,610,DKCF FZE Dropship warehouse,301349-200900,Flow Improver Grade 094,303071,SR-1307,Finished Goods,Process,Refinery,-7200,KG,INR,-32544,0,-7200,-32544,1.97,-14184,2361,-14184
588419,1012,5687025,Henkel,13715,612510393,7/31/2024 0:00,7/31/2024 0:00,Credit Memo,P,DKFZE Credit Memo,612510300,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE AD PC,6125030007,DKFZE Return SO with Mat,72143,UNITED ARAB EMIRATED,,United Arab Emirates,610,DKCF FZE Dropship warehouse,301349-200900,Gasoline Performance Additive Grade 101,303071,SR-1307,Finished Goods,Process,Refinery,-7200,KG,INR,-32544,0,-7200,-32544,1.97,-14184,2361,-14184
916590,1012,5697907,Procter & Gamble,19956,612510368,7/25/2024 0:00,7/25/2024 0:00,Credit Memo,P,DKFZE Credit Memo,612510368,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125030008,DKFZE Return SO with Mat,51566,,,United Arab Emirates,601,DKCF FZE Warehouse,302637-923000,Viscosity Modifier Grade 015,302637,PX-3495,Finished Goods,Process,Fuel Additives,-430,KG,INR,-1256,0,-430,-1256,2,-1071,1032,-1071
916590,1012,5697907,Procter & Gamble,19956,612510368,7/25/2024 0:00,7/25/2024 0:00,Credit Memo,P,DKFZE Credit Memo,612510368,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125030008,DKFZE Return SO with Mat,51566,,,United Arab Emirates,601,DKCF FZE Warehouse,302637-923000,Metal Passivator Grade 138,302637,PX-3495,Finished Goods,Process,Fuel Additives,-430,KG,INR,-1256,0,-430,-1256,2,-1071,1032,-1071
526378,1012,5696839,BMW Group,12335,612510361,7/24/2024 0:00,7/24/2024 0:00,Credit Memo,P,DKFZE Credit Memo,612510361,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE FJ FA,6125030009,DKFZE Return SO with Mat,26415,Fujairah,,United Arab Emirates,608,DKCF CMS LOGISTICS,300330-110180,Flow Improver Grade 014,300330,AW-50,Finished Goods,Process,Fuel Additives,-540,KG,INR,-10800,0,-540,-10800,12,-6492,1941,-6492
588419,1012,5687025,Henkel,13715,612510300,07-05-2024 00:00,07-05-2024 00:00,Credit Memo,P,DKFZE Credit Memo,612510300,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE AD PC,6125030007,DKFZE Return SO with Mat,72143,UNITED ARAB EMIRATED,,United Arab Emirates,610,DKCF FZE Dropship warehouse,303492-200900,Water Treatment Chemical Grade 116,303492,DL 4495,Finished Goods,Process,Refinery,-1800,KG,INR,-8136,0,-1800,-8136,2,-4158,2361,-4158
588419,1012,5687025,Henkel,13715,612510300,07-05-2024 00:00,07-05-2024 00:00,Credit Memo,P,DKFZE Credit Memo,612510300,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE AD PC,6125030007,DKFZE Return SO with Mat,72143,UNITED ARAB EMIRATED,,United Arab Emirates,610,DKCF FZE Dropship warehouse,303071-200900,Metal Passivator Grade 118,303071,DL 3880,Finished Goods,Process,Refinery,-3600,KG,INR,-16272,0,-3600,-16272,2,-8388,2361,-8388
355317,1012,5675876,Johnson & Johnson,8141,612510212,06-10-2024 00:00,06-10-2024 00:00,Credit Memo,P,DKFZE Credit Memo,612510212,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125030005,DKFZE Return SO with Mat,21292,,,Oman,604,Oryx Warehouse,301129-200900,Anti-Foam Compound Grade 019,301129,SR-2008,Finished Goods,Process,Fuel Additives,-21600,KG,INR,-47520,0,-21600,-47520,1.613728674,-34856.53936,1177,-34857
355317,1012,5675876,Johnson & Johnson,8141,612510212,06-10-2024 00:00,06-10-2024 00:00,Credit Memo,P,DKFZE Credit Memo,612510212,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Oman FA,6125030005,DKFZE Return SO with Mat,21292,,,Oman,604,Oryx Warehouse,301129-200900,Aromatic Solvent Blend Grade 125,301129,SR-2008,Finished Goods,Process,Fuel Additives,-21600,KG,INR,-47520,0,-21600,-47520,1.613728674,-34856.53936,1177,-34857
588419,1012,5624689,Henkel,13715,612510158,05/17/2024 00:00:00,05/17/2024 00:00:00,Credit Memo,P,DKFZE Credit Memo,612510158,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,UAE AD FA,6125030003,DKFZE Return SO with Mat,72143,UNITED ARAB EMIRATED,,United Arab Emirates,610,DKCF FZE Dropship warehouse,302770-110180,Lubricity Improver Grade 091,302770,SR-1509,Finished Goods,Process,Fuel Additives,-14400,KG,INR,-185616,0,-14400,-185616,2.79,-40176,2361,-40176
1497993,1012,5608872,Kraft Heinz,501856,612510068,04/25/2024 00:00:00,04/25/2024 00:00:00,Credit Memo,P,DKFZE Credit Memo,612510068,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125030001,DKFZE Return SO with Mat,1025321,DUBAI,,United Arab Emirates,608,DKCF CMS LOGISTICS,301247-110227,Diesel Cetane Improver Grade 022,301247,PX-3462,Finished Goods,Process,Fuel Additives,-4313,KG,INR,-95964,0,-4313,-95964.25,20,-87698,1941,-87698
1497993,1012,5608872,Kraft Heinz,501856,612510068,04/25/2024 00:00:00,04/25/2024 00:00:00,Credit Memo,P,DKFZE Credit Memo,612510068,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Cargo FA,6125030001,DKFZE Return SO with Mat,1025321,DUBAI,,United Arab Emirates,608,DKCF CMS LOGISTICS,301247-110227,Diesel Cetane Improver Grade 122,301247,PX-3462,Finished Goods,Process,Fuel Additives,-4313,KG,INR,-95964,0,-4313,-95964.25,20,-87698,1941,-87698
8045,1012,5620830,BASF,1482,612510149,05/13/2024 00:00:00,05/13/2024 00:00:00,Invoice,P,Invoice From AGIS,612510149,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,IC,,0,0,0,0,India,0,0,300452-110180,Biocide Concentrate Grade 147,300452,SR-1982,Finished Goods,Process,Fuel Additives,4140,KG,INR,8818,0,4140,8818.2,2.945,12192.3,1941,12192
8045,1012,5620830,BASF,1482,612510149,05/13/2024 00:00:00,05/13/2024 00:00:00,Invoice,P,Invoice From AGIS,612510149,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,IC,,0,0,0,0,India,0,0,300452-110180,Biocide Concentrate Grade 147,300452,SR-1982,Finished Goods,Process,Fuel Additives,4320,KG,INR,9202,0,4320,9201.6,2.945,12722.4,1941,12722
8045,1012,5620830,BASF,1482,612510149,05/13/2024 00:00:00,05/13/2024 00:00:00,Invoice,P,Invoice From AGIS,612510149,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,IC,,0,0,0,0,India,0,0,300452-110180,Biocide Concentrate Grade 147,300452,SR-1982,Finished Goods,Process,Fuel Additives,1980,KG,INR,4217,0,1980,4217.4,2.945,5831.1,1941,5831
8045,1012,5620830,BASF,1482,612510149,05/13/2024 00:00:00,05/13/2024 00:00:00,Invoice,P,Invoice From AGIS,612510149,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,IC,,0,0,0,0,India,0,0,300452-110180,Biocide Concentrate Grade 147,300452,SR-1982,Finished Goods,Process,Fuel Additives,360,KG,INR,767,0,360,766.8,2.945,1060.2,1941,1060
8045,1012,5620830,BASF,1482,612510149,05/13/2024 00:00:00,05/13/2024 00:00:00,Invoice,P,Invoice From AGIS,612510149,61.511201.0000.0000.000.000.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,IC,,0,0,0,0,India,0,0,300452-110180,Biocide Concentrate Grade 147,300452,SR-1982,Finished Goods,Process,Fuel Additives,900,KG,INR,1917,0,900,1917,2.945,2650.5,1941,2651
355317,1012,5730955,Johnson & Johnson,8141,612510586,9/26/2024 0:00,9/26/2024 0:00,Credit Memo,P,DKFZE Credit Memo,612510586,61.611106.1411.4451.101.112.00.0000.000,DA Chemicals FZE.MATERIAL LOSS ACCOUNT.Lubricant Additives - Common.United Arab Emirates - Common.Sales.Dubai Office.Unspecified.Unspecified.Unspecified,Oman PC,Short Qty DO 488/24 612510409,0,0,0,0,Oman,0,0,,Short Qty DO 488/24 612510409,,,,,Others,-1,,INR,-1026,0,-1,-1026,,,,0
526378,1012,5727366,BMW Group,12335,10083,9/24/2024 0:00,9/24/2024 0:00,Credit Memo,P,DKFZE Credit Memo,612510567,61.511201.1311.4451.101.112.00.0000.000,DA Chemicals FZE.DOMESTIC SALES - PRODUCT.Finished Fuel Additivies - Common.United Arab Emirates - Common.Sales.Dubai Office.Unspecified.Unspecified.Unspecified,UAE FJ FA,612510533 VAT reversal,0,0,0,0,United Arab Emirates,0,0,,612510533 VAT reversal,,,,,Others,-1,,INR,-7920,0,-1,-7920,,,,0
1565993,3164,5727245,Hyundai Motor Company,560856,632510040,9/20/2024 0:00,9/20/2024 0:00,Invoice,UP,DKFZE Fluid Invoice,632510040,63.511201.0000.0000.000.000.00.0000.000,DKFZE Fluid.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Fluid,6325050003,DKFZE FLUID Dropship SO,1174335,,Lagos,Nigeria,656,DKFZE Fluid Dropship warehouse,304868-2001KL,Lubricity Improver Grade 031,304868,HCR-7000-90,Finished Goods,Process,Fluid,61000,LTR,INR,76250,0,61000,76250,1,30500,,30500
1565993,3164,5727245,Hyundai Motor Company,560856,632510040,9/20/2024 0:00,9/20/2024 0:00,Invoice,UP,DKFZE Fluid Invoice,632510040,63.511201.0000.0000.000.000.00.0000.000,DKFZE Fluid.DOMESTIC SALES - PRODUCT.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified.Unspecified,Fluid,6325050003,DKFZE FLUID Dropship SO,1174335,,Lagos,Nigeria,656,DKFZE Fluid Dropship warehouse,304868-2001KL,Lubricity Improver Grade 031,304868,HCR-7000-90,Finished Goods,Process,Fluid,90000,LTR,INR,112500,0,90000,112500,1,45000,,45000
